year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi
2006,New Mexico,3083986000,9438.05,446994000,1367.95,2197044000,6723.7,439948000,1346.39,2670455000,8085.97,1647784000,5042.78,478876000,1465.52,1500318000,4591.48,1057734000,3237.03,308072000,942.81,1016791000,3111.73,508790000,1557.07,150621000,460.95,254618000,779.22,118682000,363.21,64071000,196.08,167818000,513.58,264897000,810.68,108278000,331.37,38427000,117.6,385590000,1180.04,0,0,972094000,2974.94,326761,198.9416667
2006,New York,46826867000,16799.68,3340216000,1198.34,20183518000,7241.07,23303133000,8360.27,42752878000,14884.31,25062886000,8991.6,9511854000,3412.49,29589517000,10285.06,18951182000,6798.96,7453039000,2673.86,11898562000,4268.75,5498801000,1972.76,1990596000,714.15,1221892000,438.37,1174236000,421.27,717950000,257.57,1642286000,589.19,3622727000,1299.7,2503555000,898.18,1015916000,364.47,3970683000,1424.53,1381236000,495.53,26408823000,9474.47,2787366,198.9416667
2006,North Carolina,11708667000,8434.33,1184622000,853.34,6846954000,4932.2,3677091000,2648.79,10305665000,7388.22,6870203000,4948.94,1614223000,1162.8,6342589000,4568.88,4711687000,3394.06,1088633000,784.2,3344466000,2409.18,1954803000,1408.14,460656000,331.83,596650000,429.8,393932000,283.77,171095000,123.25,665354000,479.29,843440000,607.57,397519000,286.35,276476000,199.16,1052527000,758.19,0,0,6252793000,4504.19,1388216,198.9416667
2006,North Dakota,963559000,9815.01,151248000,1540.64,348475000,3549.64,463836000,4724.73,850874000,8603.4,526678000,5364.85,144426000,1471.15,513113000,5226.67,367452000,3742.94,101428000,1033.17,269235000,2742.48,138486000,1410.65,38563000,392.81,34289000,349.27,25226000,256.96,38677000,393.97,40043000,407.89,73709000,750.81,36226000,369.01,21065000,214.57,92963000,946.94,6289000,64.06,226696000,2309.17,98172,198.9416667
2006,Ohio,20534909000,11606.4,1479925000,836.46,8695982000,4915,10359002000,5854.95,17697739000,9598.41,10542050000,5958.4,3627781000,2050.43,10048571000,5425.03,6732006000,3804.95,2164302000,1223.27,6796495000,3841.4,3480098000,1966.96,1320053000,746.1,1037979000,586.67,1131979000,639.8,469647000,265.45,950961000,537.49,1623587000,917.66,791580000,447.4,790762000,446.94,2177340000,1230.64,246932000,139.57,9569823000,5408.9,1769274,198.9416667
2006,Oklahoma,5119239000,8068.55,654807000,1032.06,2570987000,4052.19,1893445000,2984.3,4607769000,6960.95,2556444000,4029.27,694399000,1094.46,2437935000,3842.49,1687604000,2659.87,463615000,730.71,1677749000,2644.34,773328000,1218.86,204435000,322.21,291900000,460.07,198570000,312.97,130987000,206.45,238963000,376.64,525904000,828.89,153274000,241.58,138151000,217.74,436567000,688.08,0,0,1213328000,1912.35,634468,198.9416667
2006,Oregon,5382038000,9668.5,516962000,928.69,2737088000,4917.01,2127988000,3822.8,4827479000,8545.49,2590425000,4653.54,1219411000,2190.6,2834418000,4998.51,1718190000,3086.62,777869000,1397.39,1803634000,3240.12,829869000,1490.81,416558000,748.32,337559000,606.4,190864000,342.88,65449000,117.58,301852000,542.26,401950000,722.08,213654000,383.82,292306000,525.11,319231000,573.48,0,0,5499319000,9879.19,556657,198.9416667
2006,Pennsylvania,22772190000,12942.13,1794419000,1019.82,7973651000,4531.67,13004120000,7390.64,19667803000,11028.37,11170842000,6348.73,3999508000,2273.04,11675380000,6612.13,7784396000,4424.11,2633770000,1496.85,7025760000,3992.95,3084613000,1753.08,1122268000,637.82,966727000,549.42,735808000,418.18,582396000,330.99,809678000,460.16,1952054000,1109.41,1085816000,617.1,893281000,507.68,2009924000,1142.3,21129000,12.01,23314068000,13250.09,1759540,198.9416667
2006,Rhode Island,1993380000,13279.28,149493000,995.88,797349000,5311.69,1046538000,6971.71,1891260000,11769.45,1090901000,7267.25,429494000,2861.16,1120778000,6855.6,737734000,4914.56,274445000,1828.27,690355000,4598.93,349598000,2328.91,153348000,1021.56,218584000,1456.14,87808000,584.95,21613000,143.98,91981000,612.75,152105000,1013.28,80616000,537.04,37648000,250.8,28706000,191.23,0,0,555283000,3699.12,150112,198.9416667
2006,South Carolina,6741029000,9643.45,664113000,950.05,3023114000,4324.75,3053802000,4368.65,5748625000,8091.17,3548280000,5076.03,993359000,1421.06,3310899000,4698.19,2356146000,3370.61,643354000,920.36,2071441000,2963.32,1055953000,1510.6,305646000,437.24,390670000,558.88,380266000,543.99,68239000,97.62,326067000,466.46,532029000,761.1,204226000,292.16,169944000,243.12,1128702000,1614.68,0,0,7918056000,11327.25,699027,198.9416667
2006,South Dakota,1083723000,8903.56,177452000,1457.89,355719000,2922.48,550552000,4523.18,935925000,7651.06,559080000,4593.24,148684000,1221.54,552199000,4534.86,385944000,3170.8,100090000,822.31,334845000,2750.99,155110000,1274.34,43223000,355.11,49436000,406.15,43900000,360.67,32314000,265.48,44645000,366.79,100052000,822,32269000,265.11,32229000,264.78,86227000,708.42,0,0,515416000,4234.51,121718,198.9416667
2006,Tennessee,7164914000,7512,793477000,831.91,3097824000,3247.89,3273613000,3432.19,6639211000,6882.67,4158103000,4359.53,1146644000,1202.19,4248091000,4453.88,2937132000,3079.41,793208000,831.63,1995464000,2092.13,1040259000,1090.65,300236000,314.78,222423000,233.2,337481000,353.83,137905000,144.59,364222000,381.87,594414000,623.21,242859000,254.62,96160000,100.82,573015000,600.77,0,0,3737273000,3918.31,953796,198.9416667
2006,Texas,40988805000,9210.4,4735208000,1064.03,13503141000,3034.23,22750456000,5112.15,33952123000,7561.43,22668110000,5093.65,3819217000,858.2,20299749000,4561.46,15318791000,3442.21,2446636000,549.77,11672256000,2622.82,6631713000,1490.18,1172015000,263.36,1627523000,365.71,1850867000,415.9,508981000,114.37,1838278000,413.07,3811028000,856.36,927000000,208.3,1108579000,249.1,6170544000,1386.55,1929972000,433.68,40856687000,9180.72,4450272,198.9416667
2006,Utah,3377212000,6801.94,342862000,690.55,1825910000,3677.51,1208440000,2433.88,2785974000,5436.67,1629750000,3282.43,665645000,1340.66,1709307000,3442.66,1127350000,2270.56,461394000,929.28,821539000,1654.64,451463000,909.28,180845000,364.23,94239000,189.8,125613000,252.99,30172000,60.77,163249000,328.79,256358000,516.32,94284000,189.89,57624000,116.06,504723000,1016.55,0,0,1742882000,3510.29,496507,198.9416667
2006,Vermont,1323136000,14328.96,102791000,1113.18,1153104000,12487.59,67241000,728.19,1212060000,12613.7,701947000,7601.77,234468000,2539.18,763591000,7799.82,491618000,5324,163960000,1775.61,410862000,4449.45,197722000,2141.24,66674000,722.05,90624000,981.42,44972000,487.03,29829000,323.03,80988000,877.06,96845000,1048.79,40310000,436.54,27294000,295.58,59192000,641.02,3475000,37.63,307332000,3328.27,92340,198.9416667
2006,Virginia,12952183000,10672.39,866982000,714.38,5126114000,4223.84,6959087000,5734.18,11537088000,9447.27,7563916000,6232.54,2287817000,1885.12,7024659000,5784.8,5024003000,4139.7,1496214000,1232.86,3974403000,3274.84,2303905000,1898.38,712531000,587.11,548473000,451.93,735158000,605.76,172879000,142.45,665993000,548.77,1116048000,919.61,559354000,460.9,176498000,145.43,1298749000,1070.15,0,0,6616553000,5451.93,1213616,198.9416667
2006,Washington,9655800000,9359.41,801941000,777.32,5899155000,5718.08,2954704000,2864.01,8120022000,7830.24,5199661000,5040.05,1493214000,1447.38,4826779000,4678.62,3425040000,3319.91,942369000,913.44,2852334000,2764.78,1664656000,1613.56,503466000,488.01,524783000,508.67,366053000,354.82,106552000,103.28,489466000,474.44,759231000,735.93,335594000,325.29,270655000,262.35,1422488000,1378.82,0,0,8259580000,8006.04,1031668,198.9416667
2006,West Virginia,2806752000,10031.71,346628000,1238.9,1649661000,5896.11,810463000,2896.7,2651879000,9351.88,1468323000,5247.98,769995000,2752.07,1569685000,5610.27,959696000,3430.08,495664000,1771.57,897874000,3209.12,428376000,1531.07,234679000,838.77,93655000,334.74,100835000,360.4,66539000,237.82,140743000,503.03,264823000,946.51,188801000,674.8,42478000,151.82,187462000,670.01,0,0,349484000,1249.1,279788,198.9416667
2006,Wisconsin,9704331000,11159.59,580810000,667.91,5066552000,5826.33,4056969000,4665.35,8755812000,9969.65,4726984000,5435.84,2389667000,2748.02,5290595000,6083.97,3384681000,3892.25,1593260000,1832.18,3064437000,3523.98,1260079000,1449.04,726885000,835.89,383492000,441,425902000,489.77,227775000,261.93,443553000,510.07,841035000,967.16,353066000,406.01,389614000,448.04,545716000,627.55,791865000,910.61,5208897000,5990.02,869596,198.9416667
2006,Wyoming,1148354000,13328.93,115937000,1345.68,507178000,5886.81,525239000,6096.44,968244000,11196.82,579660000,6728.11,209288000,2429.2,571127000,6629.06,378852000,4397.33,134206000,1557.73,362807000,4211.1,188192000,2184.34,69835000,810.57,56758000,658.79,52536000,609.78,21379000,248.15,53895000,625.56,102132000,1185.44,42132000,489.03,33975000,394.35,168214000,1952.46,0,0,67940000,788.58,86155,198.9416667
2007,United States,556860590000,11495.53,46433892000,958.56,264801609000,5466.42,245625089000,5070.55,478174091000,9666.38,286899194000,5922.59,95570210000,1972.9,288207940000,5867.06,193890696000,4002.58,63727467000,1315.56,165209264000,3410.49,83874220000,1731.45,28427035000,586.83,24999293000,516.07,22908069000,472.9,8818022000,182.03,25924753000,535.18,45914868000,947.84,20404071000,421.21,16240188000,335.25,64065052000,1322.52,6997873000,144.46,342648851000,7073.46,48441473,204.112
2007,Alabama,7067527000,9508.66,689072000,927.08,4070949000,5477.06,2307506000,3104.52,6373753000,8390.62,3613653000,4861.81,1422522000,1913.86,3653466000,4911.35,2377491000,3198.68,886987000,1193.35,2174210000,2925.18,1059977000,1426.09,438054000,589.36,330684000,444.9,304572000,409.77,163579000,220.08,386398000,519.86,565174000,760.39,295044000,396.95,128759000,173.23,687816000,925.39,0,0,3942469000,5304.2,743273,204.112
2007,Alaska,1800585000,13620.47,282270000,2135.22,1052357000,7960.52,465958000,3524.72,1633863000,12300.2,855641000,6472.47,405523000,3067.57,927307000,7014.14,559509000,4232.39,260301000,1969.04,645857000,4885.56,275711000,2085.61,135011000,1021.29,101792000,770,91129000,689.34,23738000,179.57,97486000,737.43,216328000,1636.41,55389000,418.99,59995000,453.83,257723000,1949.54,0,0,1114167000,8428.08,132197,204.112
2007,Arizona,8684961000,8954.81,953912000,983.55,4204391000,4335.03,3526658000,3636.24,7038060000,7196.3,4333706000,4468.36,1194979000,1232.11,3978237000,4101.85,2836287000,2924.41,767445000,791.29,2656754000,2739.3,1390475000,1433.68,395747000,408.04,476376000,491.18,200443000,206.67,103254000,106.46,355395000,366.44,849008000,875.39,317580000,327.45,354698000,365.72,1436714000,1481.35,0,0,4437049000,4574.91,969865,204.112
2007,Arkansas,4402548000,9277.66,483689000,1019.3,3319032000,6994.33,599827000,1264.04,3963185000,8283.57,2445417000,5153.32,634828000,1337.8,2337780000,4919.58,1612909000,3398.95,418440000,881.8,1400984000,2952.35,747647000,1575.55,192320000,405.28,185037000,389.94,280819000,591.78,95651000,201.57,212502000,447.81,377279000,795.05,144969000,305.5,104727000,220.7,517241000,1090,564000,1.19,2614441000,5509.51,474532,204.112
2007,California,70076641000,11245.39,7200297000,1155.45,42333590000,6793.39,20542754000,3296.55,58807697000,9152.39,35810628000,5746.63,11385665000,1827.09,34684981000,5508.11,23277983000,3735.48,7010582000,1125.01,20655175000,3314.59,10969764000,1760.35,3859129000,619.28,2680299000,430.11,3599657000,577.65,544874000,87.44,3827762000,614.25,5662466000,908.67,1470344000,235.95,2869773000,460.52,10058842000,1614.17,0,0,40616256000,6517.8,6231589,204.112
2007,Colorado,7635777000,9655.35,529854000,669.99,3307016000,4181.68,3798907000,4803.67,6518465000,8166.77,4135602000,5229.42,967088000,1222.87,3761925000,4748.39,2677358000,3385.49,618341000,781.88,2470583000,3124.02,1328537000,1679.92,317149000,401.03,292411000,369.75,343335000,434.14,111061000,140.44,440149000,556.56,658045000,832.09,193238000,244.35,432344000,546.69,1083411000,1369.96,0,0,7018100000,8874.3,790834,204.112
2007,Connecticut,8757951000,15751.82,386553000,695.24,3299175000,5933.81,5072223000,9122.77,7425983000,12979.33,4387806000,7891.79,1573657000,2830.34,4610572000,7988.2,3085608000,5549.69,1097633000,1974.17,2503468000,4502.67,1160786000,2087.76,432132000,777.22,450157000,809.64,242834000,436.75,148829000,267.68,415012000,746.43,717260000,1290.05,362123000,651.31,167253000,300.82,913165000,1642.39,0,0,2321856000,4176.03,555996,204.112
2007,Delaware,1643500000,14331.43,102114000,890.44,1071957000,9347.54,469429000,4093.45,1375037000,11828.96,765897000,6678.67,339626000,2961.56,825084000,7149.04,531715000,4636.59,237007000,2066.72,481610000,4199.67,211897000,1847.76,96480000,841.31,69993000,610.34,18664000,162.75,15005000,130.84,77122000,672.51,132849000,1158.45,84814000,739.58,83163000,725.19,245757000,2143.02,0,0,523590000,4565.74,114678,204.112
2007,District of Columbia,1148358000,20166.8,134700000,2365.52,0,0,1013658000,17801.27,970467000,14324.41,534588000,9388.12,68287000,1199.22,491992000,6225.61,284767000,5000.91,28485000,500.24,437772000,7687.9,231006000,4056.79,36880000,647.67,55060000,966.93,60921000,1069.86,14647000,257.22,53037000,931.41,132499000,2326.87,77723000,1364.93,43885000,770.68,167103000,2934.57,0,0,0,0,56943,204.112
2007,Florida,28893216000,10877.75,2489027000,937.07,11578932000,4359.25,14825257000,5581.43,23127743000,8513.77,13559472000,5104.88,4116612000,1549.83,13476109000,5073.5,8590073000,3234,2507242000,943.93,8136539000,3063.25,4398618000,1656,1393761000,524.72,1048586000,394.77,1514718000,570.26,218681000,82.33,1282387000,482.79,2498186000,940.52,941575000,354.49,632406000,238.09,5992654000,2256.12,0,0,16363427000,6160.52,2656176,204.112
2007,Georgia,17747052000,10898.4,1475463000,906.08,7907177000,4855.77,8364412000,5136.55,14933565000,9127.35,9448458000,5802.26,3058656000,1878.31,9504856000,5815.97,6498708000,3990.83,2222818000,1365.02,4671446000,2868.72,2661653000,1634.51,627829000,385.55,682480000,419.11,772855000,474.61,190175000,116.79,878084000,539.23,1065929000,654.58,589343000,361.91,492580000,302.49,2271958000,1395.2,148095000,90.94,5526225000,3393.63,1628409,204.112
2007,Hawaii,2985593000,16519.81,256696000,1420.34,2681049000,14834.72,47848000,264.75,2061560000,11060.34,1169359000,6470.27,419684000,2322.19,1177781000,6516.87,747615000,4136.69,265562000,1469.4,732536000,4053.25,347244000,1921.36,128683000,712.03,240925000,1333.08,68883000,381.14,19979000,110.55,136602000,755.84,179079000,990.88,36264000,200.66,50804000,281.11,138044000,763.82,0,0,0,0,180728,204.112
2007,Idaho,2011147000,7648.84,202977000,771.97,1338182000,5089.4,469988000,1787.47,1746064000,6625.22,1084240000,4123.6,353395000,1344.04,1069134000,4066.15,750322000,2853.64,237852000,904.6,590192000,2244.63,303826000,1155.52,102754000,390.8,95608000,363.62,78560000,298.78,38081000,144.83,99070000,376.79,160873000,611.84,84545000,321.54,33455000,127.24,163583000,622.14,10805000,41.09,1296178000,4929.65,262935,204.112
2007,Illinois,23500552000,11159.8,1862627000,884.51,7805362000,3706.56,13832563000,6568.72,20272699000,9555.08,12458419000,5916.18,3556856000,1689.06,11848618000,5626.6,8450551000,4012.95,2288064000,1086.54,7590464000,3604.51,3742486000,1777.21,1188269000,564.28,1289283000,612.25,923577000,438.58,661177000,313.98,1042230000,494.93,2007267000,953.2,998489000,474.16,668441000,317.43,2082140000,988.75,69237000,32.88,16180840000,7683.86,2105822,204.112
2007,Indiana,10184046000,9842.65,765168000,739.52,5224450000,5049.31,4194428000,4053.82,9310375000,8938.33,5270389000,5093.71,2621848000,2533.96,5511104000,5326.36,3543815000,3425.02,1796668000,1736.44,3351081000,3238.75,1532596000,1481.22,771338000,745.48,423571000,409.37,287926000,278.27,171792000,166.03,529637000,511.88,1022752000,988.47,530235000,512.46,385168000,372.26,887670000,857.91,1160002000,1121.12,2167081000,2094.44,1034685,204.112
2007,Iowa,5006037000,10361.85,390585000,808.46,2279228000,4717.71,2336224000,4835.68,4258849000,8768.79,2734810000,5660.7,832772000,1723.73,2557629000,5293.96,1832132000,3792.28,554215000,1147.15,1480218000,3063.86,819174000,1695.58,254116000,525.99,242517000,501.98,195901000,405.49,114780000,237.58,255083000,527.99,388187000,803.5,154679000,320.17,129071000,267.16,647628000,1340.51,1992000,4.12,1991683000,4122.53,483122,204.112
2007,Kansas,5036136000,10738.63,346441000,738.72,2894033000,6170.99,1795662000,3828.92,4220992000,8987.65,2607547000,5560.11,636283000,1356.76,2602465000,5547.17,1732385000,3693.99,422394000,900.68,1418779000,3025.28,792473000,1689.8,189312000,403.67,194065000,413.81,183628000,391.55,113068000,241.1,247648000,528.06,413176000,881.02,165282000,352.43,101912000,217.31,427238000,911.01,481000,1.03,3598352000,7672.82,468974,204.112
2007,Kentucky,6224684000,9630.37,677570000,1048.29,3557084000,5503.26,1990030000,3078.83,5433168000,8308.78,3504225000,5421.48,1111822000,1720.13,3184235000,4926.41,2294639000,3550.09,711017000,1100.03,1877438000,2904.63,1053688000,1630.19,352303000,545.06,231907000,358.79,296985000,459.47,120622000,186.62,296541000,458.79,494235000,764.64,313132000,484.45,124016000,191.87,755710000,1169.18,0,0,4196092000,6491.88,646360,204.112
2007,Louisiana,7021880000,10602.23,1234006000,1863.21,2911249000,4395.65,2876625000,4343.37,5933891000,8928.14,3438472000,5191.7,1281507000,1934.93,3430268000,5179.31,2305077000,3480.4,832072000,1256.33,2140586000,3232.04,989699000,1494.33,385686000,582.34,254466000,384.21,307178000,463.8,147719000,223.04,314258000,474.49,617635000,932.56,338352000,510.87,160978000,243.06,618284000,933.54,0,0,2756952000,4162.68,662302,204.112
2007,Maine,2439959000,12607.07,198101000,1023.57,1081891000,5590.04,1159967000,5993.45,2281573000,11387.19,1297066000,6701.83,520982000,2691.87,1459635000,7267.56,913013000,4717.46,378303000,1954.66,710785000,3672.57,337482000,1743.74,128776000,665.37,87416000,451.67,84334000,435.75,45108000,233.07,122554000,633.23,233176000,1204.8,100628000,519.94,37569000,194.12,91361000,472.05,0,0,770797000,3982.64,193539,204.112
2007,Maryland,11667856000,13700.46,661677000,776.94,4684827000,5500.95,6321352000,7422.56,10009647000,11723.78,6196751000,7276.26,2173004000,2551.55,6031042000,7081.68,4169441000,4895.78,1481111000,1739.13,3503877000,4114.27,1920665000,2255.25,646445000,759.06,433941000,509.54,543932000,638.69,98409000,115.55,673231000,790.51,956633000,1123.28,514989000,604.7,282742000,332,1170502000,1374.41,61171000,71.83,2990926000,3511.96,851640,204.112
2007,Massachusetts,14461309000,15301.84,754202000,798.04,6485380000,6862.33,7221727000,7641.47,12723983000,12737.89,7035849000,7444.79,3002104000,3176.59,8053569000,7846.45,4847542000,5129.29,2211723000,2340.27,4248315000,4495.24,1988441000,2104.01,744743000,788.03,839755000,888.56,767574000,812.19,165362000,174.97,534626000,565.7,1169771000,1237.76,495506000,524.31,275721000,291.75,876703000,927.66,43303000,45.82,5595373000,5920.59,945070,204.112
